ts_ms,oi
1708574400000,58918.234
1708578000000,58948.123
1708581600000,58784.683
1708585200000,58835.941
1708588800000,58704.07
1708592400000,58832.139
1708596000000,58874.666
1708599600000,58942.151
1708603200000,58994.689
1708606800000,59116.025
1708610400000,59842.253
1708614000000,59706.02
1708617600000,59111.727
1708621200000,59419.306
1708624800000,59234.842
1708628400000,58898.416
1708632000000,58757.62
1708635600000,58227.096
1708639200000,57865.922
1708642800000,57739.689
1708646400000,58115.785
1708650000000,58442.58
1708653600000,58378.385
1708657200000,58085.422
1708660800000,58942.113
1708664400000,59020.613
1708668000000,58827.22
1708671600000,59080.486
1708675200000,59848.747
1708678800000,60259.035
1708682400000,60620.82
1708686000000,60756.24
1708689600000,60497.152
1708693200000,60129.614
1708696800000,59890.071
1708700400000,60096.852
1708704000000,60828.218
1708707600000,60358.896
1708711200000,60349.178
1708714800000,60428.025
1708718400000,60372.166
1708722000000,60089.83
1708725600000,59962.877
1708729200000,60258.684
1708732800000,60358.504
1708736400000,60470.039
1708740000000,61238.71
1708743600000,61242.252
1708747200000,61110.025
1708750800000,60180.935
1708754400000,60652.78
1708758000000,60805.48
1708761600000,60665.462
1708765200000,60539.024
1708768800000,60429.166
1708772400000,60501.85
1708776000000,61203.52
1708779600000,61314.196
1708783200000,61623.22
1708786800000,61649.624
1708790400000,61685.767
1708794000000,61362.686
1708797600000,60291.263
1708801200000,60582.566
1708804800000,60638.491
1708808400000,60743.696
1708812000000,60752.227
1708815600000,60628.696
1708819200000,60690.089
1708822800000,60623.035
1708826400000,60389.159
1708830000000,59949.674
1708833600000,60137.159
1708837200000,60135.245
1708840800000,60258.986
1708844400000,60576.838
1708848000000,60871.201
1708851600000,60817.595
1708855200000,60813.116
1708858800000,60985.196
1708862400000,60989.632
1708866000000,60995.2
1708869600000,61024.983
1708873200000,60799.981
1708876800000,60365.341
1708880400000,60138.367
1708884000000,59956.326
1708887600000,60016.943
1708891200000,59717.548
1708894800000,59407.322
1708898400000,59461.925
1708902000000,59473.894
1708905600000,60229.845
1708909200000,60762.599
1708912800000,60804.085
1708916400000,61104.925
1708920000000,61103.187
1708923600000,61203.315
1708927200000,61361.629
1708930800000,61447.541
1708934400000,62231.787
1708938000000,62587.112
1708941600000,62416.9
1708945200000,62644.266
1708948800000,62714.233
1708952400000,62759.802
1708956000000,62458.326
1708959600000,61457.301
1708963200000,62184.443
1708966800000,61068.927
1708970400000,62022.63
1708974000000,62628.751
1708977600000,61252.164
1708981200000,60602.397
1708984800000,60610.561
1708988400000,61455.604
1708992000000,61584.14
1708995600000,62106.355
1708999200000,59435.89
1709002800000,56309.573
1709006400000,55532.473
1709010000000,55862.639
1709013600000,56351.09
1709017200000,56635.254
1709020800000,57079.044
1709024400000,57277.235
1709028000000,57301.436
1709031600000,57655.728
1709035200000,57862.879
1709038800000,57508.284
1709042400000,57634.812
1709046000000,57805.477
1709049600000,57532.248
1709053200000,57417.953
1709056800000,58014.764
1709060400000,58423.813
1709064000000,57788.713
1709067600000,57310.093
1709071200000,57208.137
1709074800000,57167.132
1709078400000,56708.558
1709082000000,56921.485
1709085600000,56981.991
1709089200000,57065.317
1709092800000,57316.651
1709096400000,57340.082
1709100000000,57879.823
1709103600000,58059.449
1709107200000,58470.026
1709110800000,59560.671
1709114400000,58892.295
1709118000000,58900.079
1709121600000,60557.537
1709125200000,61335.429
1709128800000,58626.354
1709132400000,58140.294
1709136000000,58483.186
1709139600000,57491.201
1709143200000,54144.978
1709146800000,52780.812
1709150400000,52356.545
1709154000000,53908.08
1709157600000,53734.6
1709161200000,54002.605
1709164800000,54392.096
1709168400000,54465.736
1709172000000,54650.141
1709175600000,55043.391
1709179200000,54873.951
1709182800000,54888.024
1709186400000,55565.398
1709190000000,56053.502
1709193600000,56566.019
1709197200000,56544.974
1709200800000,56319.664
1709204400000,56496.291
1709208000000,56970.017
1709211600000,57435.933
1709215200000,57596.962
1709218800000,57740.013
1709222400000,57783.119
1709226000000,57079.84
1709229600000,55955.305
1709233200000,56416.036
1709236800000,56967.158
1709240400000,56397.266
1709244000000,54577.186
1709247600000,54168.445
1709251200000,53825.766
1709254800000,53918.605
1709258400000,53860.629
1709262000000,53584.44
1709265600000,53835.587
1709269200000,54272.187
1709272800000,54434.662
1709276400000,54489.724
1709280000000,54964.054
1709283600000,54334.024
1709287200000,55765.895
1709290800000,55326.33
1709294400000,55404.305
1709298000000,55342.529
1709301600000,55523.802
1709305200000,54883.931
1709308800000,55145.752
1709312400000,55284.284
1709316000000,54856.872
1709319600000,54878.534
1709323200000,54964.19
1709326800000,54669.638
1709330400000,54505.782
1709334000000,54188.744
1709337600000,54373.816
1709341200000,54272.05
1709344800000,53681.34
1709348400000,53402.432
1709352000000,53666.238
1709355600000,53458.355
1709359200000,53815.393
1709362800000,53682.7
1709366400000,53703.287
1709370000000,53573.462
1709373600000,53709.694
1709377200000,53517.312
1709380800000,53771.399
1709384400000,53736.586
1709388000000,53823.348
1709391600000,54101.572
1709395200000,53893.291
1709398800000,53833.656
1709402400000,53859.646
1709406000000,54246.882
1709409600000,54330.975
1709413200000,54629.025
1709416800000,54556.275
1709420400000,54768.84
1709424000000,54865.344
1709427600000,54653.426
1709431200000,54626.817
1709434800000,54568.483
1709438400000,54479.689
1709442000000,54197.905
1709445600000,54328.129
1709449200000,54268.889
1709452800000,54253.928
1709456400000,54371.619
1709460000000,54666.424
1709463600000,54720.448
1709467200000,54575.886
1709470800000,54453.354
1709474400000,54576.854
1709478000000,54990.73
1709481600000,55237.355
1709485200000,55336.3
1709488800000,54937.835
1709492400000,55111.636
1709496000000,54844.001
1709499600000,54788.327
1709503200000,54735.273
1709506800000,54607.399
1709510400000,54649.405
1709514000000,55006.231
1709517600000,55216.761
1709521200000,55548.878
1709524800000,55578.086
1709528400000,55864.535
1709532000000,56426.411
1709535600000,56377.039
1709539200000,56434.215
1709542800000,56732.472
1709546400000,57669.334
1709550000000,57570.424
1709553600000,57659.286
1709557200000,58249.862
1709560800000,58341.686
1709564400000,59174.896
1709568000000,58925.651
1709571600000,59764.072
1709575200000,58513.246
1709578800000,57795.688
1709582400000,57736.534
1709586000000,58056.05
1709589600000,58638.848
1709593200000,59782.185
1709596800000,60033.374
1709600400000,60002.838
1709604000000,60283.108
1709607600000,60820.582
1709611200000,59287.345
1709614800000,59331.891
1709618400000,60221.154
1709622000000,61640.62
1709625600000,59799.887
1709629200000,59986.422
1709632800000,59447.499
1709636400000,59498.024
1709640000000,59368.523
1709643600000,60209.092
1709647200000,60621.784
1709650800000,62020.299
1709654400000,61140.804
1709658000000,61130.288
1709661600000,60281.548
1709665200000,60325.437
1709668800000,55834.131
1709672400000,58084.313
1709676000000,57923.28
1709679600000,58377.621
1709683200000,58433.408
1709686800000,58510.601
1709690400000,58372.754
1709694000000,58198.681
1709697600000,58084.542
1709701200000,57757.451
1709704800000,59268.757
1709708400000,59670.309
1709712000000,59451.275
1709715600000,59461.824
1709719200000,59351.8
1709722800000,59955.102
1709726400000,60254.072
1709730000000,56547.777
1709733600000,56363.94
1709737200000,54833.699
1709740800000,54207.259
1709744400000,54427.553
1709748000000,54509.449
1709751600000,54025.334
1709755200000,54176.944
1709758800000,54371.166
1709762400000,54097.638
1709766000000,54016.059
1709769600000,53871.839
1709773200000,53688.417
1709776800000,53416.305
1709780400000,53758.416
1709784000000,53662.93
1709787600000,53643.558
1709791200000,53831.941
1709794800000,53781.97
1709798400000,53827.339
1709802000000,54148.046
1709805600000,54528.949
1709809200000,54555.847
1709812800000,54101.266
1709816400000,54101.406
1709820000000,54174.118
1709823600000,54704.672
1709827200000,54485.255
1709830800000,54422.947
1709834400000,55152.46
1709838000000,55152.0
1709841600000,54829.742
1709845200000,54889.336
1709848800000,54338.386
1709852400000,54219.184
1709856000000,53924.015
1709859600000,53413.241
1709863200000,53438.487
1709866800000,53306.987
1709870400000,53376.08
1709874000000,53294.417
1709877600000,53342.409
1709881200000,53627.081
1709884800000,54426.243
1709888400000,54330.551
1709892000000,54696.954
1709895600000,54807.827
1709899200000,55411.809
1709902800000,55603.62
1709906400000,55423.912
1709910000000,56703.65
1709913600000,56059.432
1709917200000,55659.431
1709920800000,55381.438
1709924400000,55407.307
1709928000000,55373.021
1709931600000,55707.541
1709935200000,54004.018
1709938800000,53721.901
1709942400000,53518.485
1709946000000,53083.582
1709949600000,52868.694
1709953200000,52940.569
1709956800000,52926.64
1709960400000,53152.425
1709964000000,53343.183
1709967600000,52896.462
1709971200000,53008.885
1709974800000,53169.517
1709978400000,53038.936
1709982000000,53326.08
1709985600000,53231.182
1709989200000,53303.323
1709992800000,53500.906
1709996400000,53515.08
1710000000000,53538.404
1710003600000,53748.612
1710007200000,53736.764
1710010800000,53563.586
1710014400000,53636.501
1710018000000,53654.324
1710021600000,53573.029
1710025200000,53535.1
1710028800000,53762.638
1710032400000,54079.515
1710036000000,55126.855
1710039600000,55063.58
1710043200000,54742.517
1710046800000,55572.592
1710050400000,55647.056
1710054000000,55679.849
1710057600000,55976.778
1710061200000,57185.823
1710064800000,57829.075
1710068400000,58045.979
1710072000000,58226.835
1710075600000,58599.369
1710079200000,57804.194
1710082800000,57604.046
1710086400000,57900.567
1710090000000,58155.907
1710093600000,58047.63
1710097200000,57466.384
1710100800000,57133.885
1710104400000,57032.521
1710108000000,56992.597
1710111600000,56202.586
1710115200000,56125.156
1710118800000,55190.84
1710122400000,55532.831
1710126000000,55364.778
1710129600000,55197.353
1710133200000,55170.68
1710136800000,55295.324
1710140400000,55365.856
1710144000000,57369.204
1710147600000,57684.955
1710151200000,58586.755
1710154800000,58314.705
1710158400000,57796.796
1710162000000,58468.409
1710165600000,59090.764
1710169200000,59020.33
1710172800000,58084.129
1710176400000,57563.51
1710180000000,57399.983
1710183600000,57132.904
1710187200000,57335.762
1710190800000,57036.476
1710194400000,56750.95
1710198000000,57194.117
1710201600000,56868.26
1710205200000,56760.17
1710208800000,56486.391
1710212400000,56887.689
1710216000000,56804.605
1710219600000,57091.894
1710223200000,57212.241
1710226800000,56976.839
1710230400000,57242.427
1710234000000,57167.434
1710237600000,57039.766
1710241200000,57083.127
1710244800000,57184.685
1710248400000,57339.37
1710252000000,57925.017
1710255600000,58998.844
1710259200000,58337.895
1710262800000,58517.371
1710266400000,58213.415
1710270000000,58526.454
1710273600000,58044.413
1710277200000,57496.0
1710280800000,57527.784
1710284400000,57360.008
1710288000000,57503.471
1710291600000,57346.564
1710295200000,57447.922
1710298800000,57962.81
1710302400000,58069.369
1710306000000,58369.053
1710309600000,58290.473
1710313200000,59542.233
1710316800000,59387.739
1710320400000,58830.287
1710324000000,58113.522
1710327600000,58265.437
1710331200000,58324.149
1710334800000,58794.924
1710338400000,57784.844
1710342000000,58428.744
1710345600000,57980.271
1710349200000,57823.668
1710352800000,57576.522
1710356400000,57655.018
1710360000000,57079.439
1710363600000,56788.094
1710367200000,56181.003
1710370800000,56076.002
1710374400000,56000.519
1710378000000,56234.18
1710381600000,56247.429
1710385200000,56497.646
1710388800000,56614.853
1710392400000,56030.812
1710396000000,56631.363
1710399600000,57161.967
1710403200000,57215.754
1710406800000,57397.313
1710410400000,57368.931
1710414000000,57617.338
1710417600000,57732.074
1710421200000,58012.171
1710424800000,60063.861
1710428400000,60586.21
1710432000000,59900.193
1710435600000,59570.27
1710439200000,59288.583
1710442800000,58614.336
1710446400000,60969.069
1710450000000,61259.99
1710453600000,61352.351
1710457200000,61907.318
1710460800000,61551.704
1710464400000,60195.893
1710468000000,60455.496
1710471600000,58210.88
1710475200000,58007.862
1710478800000,57804.287
1710482400000,57871.216
1710486000000,58422.981
1710489600000,58114.873
1710493200000,57201.669
1710496800000,56361.389
1710500400000,56768.354
1710504000000,56854.987
1710507600000,57632.288
1710511200000,57688.989
1710514800000,58204.809
1710518400000,57712.373
1710522000000,57466.6
1710525600000,57204.963
1710529200000,56069.806
1710532800000,55485.544
1710536400000,55035.369
1710540000000,55032.338
1710543600000,55051.313
1710547200000,55211.492
1710550800000,55451.748
1710554400000,54927.558
1710558000000,54997.387
1710561600000,55119.515
1710565200000,55208.196
1710568800000,55347.709
1710572400000,55612.436
1710576000000,56370.353
1710579600000,55934.185
1710583200000,55781.632
1710586800000,56352.194
1710590400000,56059.811
1710594000000,56177.984
1710597600000,56145.632
1710601200000,56177.883
1710604800000,56000.995
1710608400000,55669.718
1710612000000,55171.258
1710615600000,55126.468
1710619200000,55298.183
1710622800000,54996.756
1710626400000,54772.775
1710630000000,55039.138
1710633600000,55491.413
1710637200000,54979.246
1710640800000,55322.1
1710644400000,56057.974
1710648000000,55877.38
1710651600000,55624.542
1710655200000,55230.317
1710658800000,54936.923
1710662400000,55288.112
1710666000000,54589.607
1710669600000,54864.568
1710673200000,56007.989
1710676800000,56408.868
1710680400000,55875.034
1710684000000,55309.253
1710687600000,54800.924
1710691200000,55282.92
1710694800000,55578.113
1710698400000,55800.885
1710702000000,55931.453
1710705600000,55759.99
1710709200000,55997.031
1710712800000,55984.58
1710716400000,55432.776
1710720000000,55678.743
1710723600000,55955.372
1710727200000,55565.014
1710730800000,55040.635
1710734400000,55213.846
1710738000000,55431.049
1710741600000,55808.876
1710745200000,55735.872
1710748800000,55999.231
1710752400000,55249.97
1710756000000,55386.223
1710759600000,55369.415
1710763200000,55293.629
1710766800000,55654.61
1710770400000,55877.437
1710774000000,55477.053
1710777600000,56796.351
1710781200000,57363.873
1710784800000,56739.381
1710788400000,56270.06
1710792000000,56386.493
1710795600000,55849.437
1710799200000,56011.605
1710802800000,55707.1
1710806400000,55334.748
1710810000000,55349.435
1710813600000,55119.143
1710817200000,54889.161
1710820800000,54605.499
1710824400000,55070.497
1710828000000,55397.85
1710831600000,55475.157
1710835200000,55435.366
1710838800000,54868.738
1710842400000,54515.503
1710846000000,54076.33
1710849600000,54252.107
1710853200000,55992.135
1710856800000,55522.136
1710860400000,55902.237
1710864000000,55815.419
1710867600000,55241.988
1710871200000,54216.983
1710874800000,53991.952
1710878400000,53938.49
1710882000000,53455.476
1710885600000,52809.539
1710889200000,52943.075
1710892800000,53255.222
1710896400000,53496.083
1710900000000,53338.737
1710903600000,53781.904
1710907200000,54465.584
1710910800000,53405.953
1710914400000,54016.147
1710918000000,54181.205
1710921600000,54829.206
1710925200000,55258.55
1710928800000,55452.722
1710932400000,55996.628
1710936000000,56549.577
1710939600000,56308.898
1710943200000,55956.195
1710946800000,55733.309
1710950400000,55285.388
1710954000000,53362.082
1710957600000,52627.767
1710961200000,54042.821
1710964800000,53888.787
1710968400000,54808.049
1710972000000,53932.448
1710975600000,54552.586
1710979200000,54554.642
1710982800000,54327.276
1710986400000,54557.072
1710990000000,54895.468
1710993600000,55469.971
1710997200000,55716.716
1711000800000,55306.352
1711004400000,55117.532
1711008000000,55254.38
1711011600000,54396.634
1711015200000,54841.402
1711018800000,54644.142
1711022400000,54054.566
1711026000000,54343.064
1711029600000,53916.083
1711033200000,53741.936
1711036800000,53175.534
1711040400000,53229.862
1711044000000,52606.491
1711047600000,53098.368
1711051200000,53011.48
1711054800000,53084.468
1711058400000,53107.5
1711062000000,53279.288
1711065600000,53448.488
1711069200000,53707.363
1711072800000,52866.934
1711076400000,53364.095
1711080000000,53260.155
1711083600000,52832.578
1711087200000,53593.749
1711090800000,53856.261
1711094400000,53848.26
1711098000000,53964.197
1711101600000,53894.976
1711105200000,54204.109
1711108800000,55075.856
1711112400000,54410.756
1711116000000,55253.571
1711119600000,55161.541
1711123200000,55060.665
1711126800000,54663.415
1711130400000,54892.723
1711134000000,54724.349
1711137600000,54595.697
1711141200000,54699.259
1711144800000,54177.665
1711148400000,54377.174
1711152000000,54002.997
1711155600000,54481.516
1711159200000,54312.08
1711162800000,54874.67
1711166400000,54843.609
1711170000000,54807.617
1711173600000,54872.304
1711177200000,55032.07
1711180800000,54925.396
1711184400000,54815.671
1711188000000,55504.175
1711191600000,55629.642
1711195200000,55880.803
1711198800000,55825.358
1711202400000,55358.959
1711206000000,54904.988
1711209600000,54676.712
1711213200000,54785.702
1711216800000,54434.296
1711220400000,54778.009
1711224000000,54649.833
1711227600000,54250.273
1711231200000,54056.095
1711234800000,54021.873
1711238400000,54154.843
1711242000000,53955.649
1711245600000,54157.893
1711249200000,54252.22
1711252800000,54324.952
1711256400000,54220.024
1711260000000,54084.977
1711263600000,54310.227
1711267200000,54211.859
1711270800000,53676.887
1711274400000,53894.787
1711278000000,54225.963
1711281600000,54476.665
1711285200000,54624.561
1711288800000,54312.97
1711292400000,54580.021
1711296000000,54522.652
1711299600000,54583.398
1711303200000,54620.508
1711306800000,54107.982
1711310400000,53163.544
1711314000000,53180.154
1711317600000,52875.258
1711321200000,53081.678
1711324800000,53049.8
1711328400000,53053.263
1711332000000,53183.717
1711335600000,53277.292
1711339200000,53389.919
1711342800000,53777.978
1711346400000,53948.848
1711350000000,54308.527
1711353600000,54179.206
1711357200000,54133.502
1711360800000,54375.344
1711364400000,54054.309
1711368000000,54216.309
1711371600000,54069.794
1711375200000,54328.245
1711378800000,56440.821
1711382400000,57349.373
1711386000000,57139.971
1711389600000,56849.765
1711393200000,57016.658
1711396800000,57199.577
1711400400000,57256.552
1711404000000,55719.679
1711407600000,56238.451
1711411200000,55794.408
1711414800000,55854.05
1711418400000,56571.216
1711422000000,56363.166
1711425600000,56776.479
1711429200000,56634.137
1711432800000,56414.859
1711436400000,56464.703
1711440000000,56527.905
1711443600000,56658.889
1711447200000,57020.698
1711450800000,57343.48
1711454400000,57264.915
1711458000000,57730.524
1711461600000,58699.584
1711465200000,59908.994
1711468800000,60469.34
1711472400000,59852.161
1711476000000,59699.588
1711479600000,59600.49
1711483200000,59514.763
1711486800000,58920.166
1711490400000,60109.199
1711494000000,59856.148
1711497600000,59776.923
1711501200000,59884.66
1711504800000,59622.255
1711508400000,59656.442
1711512000000,59697.83
1711515600000,59296.383
1711519200000,59619.389
1711522800000,59630.856
1711526400000,59918.959
1711530000000,59886.513
1711533600000,59819.346
1711537200000,60419.184
1711540800000,60635.137
1711544400000,60854.774
1711548000000,60645.092
1711551600000,59788.055
1711555200000,59859.277
1711558800000,59481.637
1711562400000,58433.607
1711566000000,58877.686
1711569600000,58332.531
1711573200000,57951.247
1711576800000,58166.205
1711580400000,59097.094
1711584000000,59294.167
1711587600000,58695.585
1711591200000,58952.551
1711594800000,58920.341
1711598400000,59235.51
1711602000000,60054.599
1711605600000,59737.682
1711609200000,58616.416
1711612800000,58198.751
1711616400000,58265.655
1711620000000,58802.824
1711623600000,59008.013
1711627200000,59095.697
1711630800000,58835.578
1711634400000,59100.503
1711638000000,58976.575
1711641600000,59703.83
1711645200000,59735.145
1711648800000,59726.946
1711652400000,59442.65
1711656000000,59741.4
1711659600000,59525.277
1711663200000,59670.702
1711666800000,60014.701
1711670400000,60206.77
1711674000000,59965.295
1711677600000,59961.867
1711681200000,59630.026
1711684800000,59457.032
1711688400000,59520.555
1711692000000,58965.34
1711695600000,58978.006
1711699200000,59341.106
1711702800000,59578.4
1711706400000,59926.132
1711710000000,59795.604
1711713600000,59890.827
1711717200000,60436.664
1711720800000,60391.376
1711724400000,60430.178
1711728000000,58900.7
1711731600000,58417.243
1711735200000,58531.727
1711738800000,58391.264
1711742400000,58256.777
1711746000000,58298.101
1711749600000,58052.498
1711753200000,57797.482
1711756800000,57739.79
1711760400000,57819.134
1711764000000,58456.943
1711767600000,58590.224
1711771200000,58653.607
1711774800000,58525.119
1711778400000,58366.952
1711782000000,58480.848
1711785600000,58364.033
1711789200000,58429.872
1711792800000,58520.696
1711796400000,58577.881
1711800000000,58485.774
1711803600000,58525.835
1711807200000,58454.079
1711810800000,58374.346
1711814400000,58312.598
1711818000000,58221.447
1711821600000,58302.939
1711825200000,57991.418
1711828800000,57853.54
1711832400000,57794.934
1711836000000,57657.949
1711839600000,57981.24
1711843200000,57638.366
1711846800000,57781.329
1711850400000,57617.191
1711854000000,57532.097
1711857600000,57418.306
1711861200000,57619.965
1711864800000,57273.732
1711868400000,57324.904
1711872000000,57342.588
1711875600000,57942.659
1711879200000,57927.276
1711882800000,58143.942
1711886400000,58251.327
1711890000000,58279.39
1711893600000,58050.405
1711897200000,58004.238
1711900800000,57453.416
1711904400000,57443.426
1711908000000,57364.486
1711911600000,57142.429
1711915200000,57943.72
1711918800000,57931.89
1711922400000,57985.035
1711926000000,57947.556
1711929600000,57981.218
1711933200000,57634.186
1711936800000,57668.629
1711940400000,57984.983
1711944000000,57914.615
1711947600000,57898.237
1711951200000,57148.862
1711954800000,57632.553
1711958400000,57236.302
1711962000000,56801.545
1711965600000,56685.505
1711969200000,56522.988
1711972800000,56331.325
1711976400000,57248.474
1711980000000,57601.371
1711983600000,57242.871
1711987200000,57561.617
1711990800000,57485.125
1711994400000,57824.908
1711998000000,58013.165
1712001600000,57534.076
1712005200000,56801.511
1712008800000,56103.898
1712012400000,55845.013
1712016000000,56630.976
1712019600000,57341.077
1712023200000,57529.839
1712026800000,53704.127
1712030400000,54581.186
1712034000000,54815.165
1712037600000,54779.379
1712041200000,55417.576
1712044800000,55779.149
1712048400000,55528.092
1712052000000,55730.548
1712055600000,55406.038
1712059200000,56949.095
1712062800000,56475.705
1712066400000,57657.012
1712070000000,58053.268
1712073600000,58340.919
1712077200000,58530.255
1712080800000,58575.498
1712084400000,58749.768
1712088000000,57815.635
1712091600000,57491.408
1712095200000,56946.28
1712098800000,57060.258
1712102400000,56904.631
1712106000000,56088.712
1712109600000,56501.333
1712113200000,56946.209
1712116800000,57183.862
1712120400000,57510.124
1712124000000,57669.519
1712127600000,57567.078
1712131200000,57648.538
1712134800000,57255.417
1712138400000,57407.182
1712142000000,57204.944
1712145600000,56526.068
1712149200000,56823.781
1712152800000,56934.765
1712156400000,56482.061
1712160000000,56785.527
1712163600000,56132.511
1712167200000,56115.394
1712170800000,56276.771
1712174400000,55947.715
1712178000000,56148.718
1712181600000,56674.059
1712185200000,56825.313
1712188800000,56963.56
1712192400000,56992.105
1712196000000,56640.128
1712199600000,56679.295
1712203200000,56443.112
1712206800000,55724.682
1712210400000,55530.418
1712214000000,55319.698
1712217600000,55220.977
1712221200000,55131.381
1712224800000,56320.165
1712228400000,56335.36
1712232000000,56475.609
1712235600000,57024.825
1712239200000,57158.741
1712242800000,56792.539
1712246400000,56855.498
1712250000000,56990.443
1712253600000,56536.385
1712257200000,56626.716
1712260800000,56985.389
1712264400000,55698.191
1712268000000,55217.281
1712271600000,54863.921
1712275200000,54856.332
1712278800000,54537.521
1712282400000,54612.387
1712286000000,54100.058
1712289600000,53324.03
1712293200000,53836.617
1712296800000,53160.622
1712300400000,53088.159
1712304000000,53368.826
1712307600000,53639.763
1712311200000,52984.639
1712314800000,54069.541
1712318400000,53299.473
1712322000000,54248.667
1712325600000,55372.207
1712329200000,54794.088
1712332800000,55363.651
1712336400000,55151.489
1712340000000,54917.863
1712343600000,54945.37
1712347200000,54934.889
1712350800000,54564.699
1712354400000,54603.794
1712358000000,54521.366
1712361600000,54407.443
1712365200000,54290.437
1712368800000,54688.636
1712372400000,54783.152
1712376000000,54630.796
1712379600000,54633.42
1712383200000,54441.268
1712386800000,54509.359
1712390400000,54572.721
1712394000000,54305.219
1712397600000,54367.341
1712401200000,54337.402
1712404800000,54222.89
1712408400000,54362.993
1712412000000,54504.573
1712415600000,54378.415
1712419200000,54490.396
1712422800000,54452.105
1712426400000,54483.879
1712430000000,54433.762
1712433600000,54405.058
1712437200000,54329.676
1712440800000,54254.698
1712444400000,54271.833
1712448000000,54651.064
1712451600000,54472.112
1712455200000,55135.589
1712458800000,55470.357
1712462400000,55448.053
1712466000000,55366.828
1712469600000,55361.593
1712473200000,55491.191
1712476800000,55452.157
1712480400000,55666.343
1712484000000,55831.848
1712487600000,55892.355
1712491200000,55878.784
1712494800000,55968.295
1712498400000,56044.57
1712502000000,55837.638
1712505600000,55553.535
1712509200000,56643.274
1712512800000,57230.046
1712516400000,56365.743
1712520000000,55287.752
1712523600000,55365.951
1712527200000,55163.018
1712530800000,55148.314
1712534400000,55837.298
1712538000000,56154.317
1712541600000,55632.27
1712545200000,55568.118
1712548800000,55941.507
1712552400000,55895.941
1712556000000,56164.477
1712559600000,56856.744
1712563200000,55696.595
1712566800000,56343.652
1712570400000,57451.57
1712574000000,57482.425
1712577600000,57864.104
1712581200000,58007.394
1712584800000,57676.462
1712588400000,56689.633
1712592000000,56984.442
1712595600000,57083.052
1712599200000,57143.738
1712602800000,57197.985
1712606400000,57236.834
1712610000000,57090.372
1712613600000,56855.16
1712617200000,56718.707
1712620800000,56652.097
1712624400000,56838.641
1712628000000,56521.187
1712631600000,56565.464
1712635200000,56464.54
1712638800000,56375.493
1712642400000,55945.834
1712646000000,55328.553
1712649600000,55408.534
1712653200000,55462.557
1712656800000,55135.386
1712660400000,55415.164
1712664000000,55818.813
1712667600000,55918.071
1712671200000,56019.086
1712674800000,56075.839
1712678400000,57210.282
1712682000000,57433.064
1712685600000,57292.634
1712689200000,57587.083
1712692800000,57897.243
1712696400000,58499.424
1712700000000,58246.028
1712703600000,57937.263
1712707200000,57416.542
1712710800000,57294.228
1712714400000,56546.304
1712718000000,56369.294
1712721600000,56912.613
1712725200000,57033.786
1712728800000,57075.722
1712732400000,57064.853
1712736000000,57115.69
1712739600000,56535.87
1712743200000,56487.254
1712746800000,56280.809
1712750400000,55875.902
1712754000000,56696.813
1712757600000,58222.892
1712761200000,56651.629
1712764800000,56669.647
1712768400000,55951.545
1712772000000,55658.466
1712775600000,56071.039
1712779200000,56657.574
1712782800000,56272.734
1712786400000,56307.717
1712790000000,55875.525
1712793600000,56370.876
1712797200000,56469.191
1712800800000,56649.811
1712804400000,56422.403
1712808000000,56534.476
1712811600000,56298.571
1712815200000,56272.22
1712818800000,56639.078
1712822400000,56577.62
1712826000000,56468.03
1712829600000,56412.335
1712833200000,56463.58
1712836800000,56646.793
1712840400000,56610.945
1712844000000,55931.888
1712847600000,55978.991
1712851200000,55778.063
1712854800000,55633.326
1712858400000,55307.011
1712862000000,55024.603
1712865600000,55018.608
1712869200000,54855.687
1712872800000,54827.655
1712876400000,54704.43
1712880000000,54430.1
1712883600000,54684.62
1712887200000,54585.51
1712890800000,54988.32
1712894400000,56481.242
1712898000000,57178.191
1712901600000,57114.826
1712905200000,56678.535
1712908800000,56472.127
1712912400000,56627.345
1712916000000,56282.811
1712919600000,56291.573
1712923200000,56645.741
1712926800000,56610.392
1712930400000,55425.869
1712934000000,55667.387
1712937600000,55803.765
1712941200000,56315.47
1712944800000,56659.829
1712948400000,53102.087
1712952000000,55375.898
1712955600000,54804.951
1712959200000,54734.138
1712962800000,54686.19
1712966400000,54862.912
1712970000000,54930.368
1712973600000,54629.574
1712977200000,54724.433
1712980800000,54744.92
1712984400000,54128.136
1712988000000,54331.448
1712991600000,54760.961
1712995200000,54559.94
1712998800000,54543.598
1713002400000,54719.817
1713006000000,54941.869
1713009600000,54784.446
1713013200000,54744.501
1713016800000,54619.93
1713020400000,54302.047
1713024000000,54172.916
1713027600000,54079.788
1713031200000,53276.004
1713034800000,53454.664
1713038400000,52750.001
1713042000000,50120.236
1713045600000,49899.925
1713049200000,50571.165
1713052800000,48677.269
1713056400000,49004.866
1713060000000,49111.084
1713063600000,49304.772
1713067200000,49009.634
1713070800000,49948.537
1713074400000,49859.548
1713078000000,49793.344
1713081600000,49908.214
1713085200000,50545.601
1713088800000,50679.174
1713092400000,50884.0
1713096000000,50951.431
1713099600000,50642.837
1713103200000,50821.645
1713106800000,51981.847
1713110400000,51908.987
1713114000000,51854.4
1713117600000,51555.374
1713121200000,51590.159
1713124800000,51463.212
1713128400000,50730.114
1713132000000,50152.068
1713135600000,50409.611
1713139200000,50226.129
1713142800000,50380.68
1713146400000,50219.361
